reference_id_code,parent_name,ama_peer_bank,description_of_event,nfr_taxonomy,loss_amount___m_,basel_business_line__level1_,basel_business_line__level_2,business_unit,ubs_business_division,event_risk_category,sub_risk_category,activity,country_of_incident,event_region,month__year_of_settlement,multiple_firms_impacted_code,single_event_multiple_loss_code,date_of_entry,nfr_taxonomy_number,root_cause,learning_outcome,impact,summary,ai_nfr_cluster,ai_nfr_taxonomy,ai_risk_theme,ai_reasoning_taxonomy_steps,ai_reasoning_risk_theme
8344b599-730d-45be-9472-ae83de7f5ce8,Castro PLC,Grant-Reed,Third-Party Risk incident occurred in Client Onboarding process.,Fraud,51.63,Corporate Finance,Corporate Finance,maximize interactive partnerships,UBS AG,Execution Errors,External Fraud,Transaction Settlement,Singapore,AMERICAS,01/2024,Y,N,2024-02-15,NFR-4176,Vendor failure,The incident highlighted gaps in Client Onboarding.,Moderate impact on operations and reputational risk.,Process Failures event causing $98M loss.,AI Compliance,Fraud,Automation Risk,"Data Collection, Deployment, Evaluation",Risk due to Third-Party AI Risk in Trade Booking.
252f15c4-ab4a-4bb0-84f9-9609e2f23dc7,Jones LLC,Moore-Whitney,Process Failures incident occurred in Client Onboarding process.,Cybersecurity,91.88,Wealth Management,Retail Banking,whiteboard rich e-services,UBS UK Branch,Execution Errors,Compliance Breach,Transaction Settlement,UK,APAC,08/2022,N,N,2022-09-16,NFR-6699,System failure,The incident highlighted gaps in Risk Assessment.,Severe impact on operations and reputational risk.,Process Failures event causing $34M loss.,AI Compliance,Third-Party Risk,Third-Party AI Risk,"Evaluation, Model Selection, Deployment",Risk due to Model Risk in Risk Assessment.
7e5d90fe-fda1-49db-b507-f814ad7b076c,"Mcguire, Reed and Mitchell",Mack-Grimes,Cybersecurity incident occurred in Risk Assessment process.,Third-Party Risk,26.22,Wealth Management,Corporate Finance,enable world-class e-tailers,UBS UK Branch,Compliance Breach,External Fraud,Transaction Settlement,UK,AMERICAS,01/2024,N,Y,2024-02-07,NFR-2039,System failure,The incident highlighted gaps in Transaction Settlement.,Moderate impact on operations and reputational risk.,Fraud event causing $58M loss.,AI Compliance,Process Failures,Human Error,"Model Selection, Evaluation, Deployment",Risk due to Outsourcing Risk in Transaction Settlement.
c648ee28-382f-4efc-8e34-03816ce8cba2,"Randall, Lam and Hancock",Mcbride Group,Cybersecurity incident occurred in Client Onboarding process.,Fraud,3.3,Asset Management,Retail Banking,extend cutting-edge applications,UBS Switzerland,Internal Fraud,Execution Errors,Client Onboarding,Switzerland,EMEA,09/2022,Y,Y,2022-10-25,NFR-6328,Insider threat,The incident highlighted gaps in Trade Booking.,Moderate impact on operations and reputational risk.,Cybersecurity event causing $4M loss.,AI Ops,Third-Party Risk,Human Error,"Model Selection, Data Collection, Preprocessing",Risk due to Third-Party AI Risk in Client Onboarding.
da111c52-4d22-4cdc-b98d-a9647b8784b5,"Martin, Colon and Vega",Martinez PLC,Data Privacy incident occurred in Risk Assessment process.,Process Failures,98.29,Corporate Finance,Asset Management,synthesize visionary models,UBS Switzerland,Execution Errors,Compliance Breach,Client Onboarding,India,APAC,09/2022,N,Y,2022-10-24,NFR-6028,System failure,The incident highlighted gaps in Client Onboarding.,Severe impact on operations and reputational risk.,Process Failures event causing $25M loss.,AI Governance,Third-Party Risk,Human Error,"Preprocessing, Evaluation, Deployment",Risk due to Third-Party AI Risk in Client Onboarding.
becd79b1-e8e9-45e3-9871-d1b46eb111d9,Munoz LLC,Ashley and Sons,Process Failures incident occurred in Client Onboarding process.,Third-Party Risk,45.65,Corporate Finance,Wealth Management,mesh cutting-edge convergence,UBS UK Branch,Compliance Breach,Internal Fraud,Client Onboarding,UK,APAC,01/2025,N,Y,2025-03-09,NFR-3508,System failure,The incident highlighted gaps in Transaction Settlement.,Moderate impact on operations and reputational risk.,Process Failures event causing $63M loss.,AI Compliance,Data Privacy,Automation Risk,"Model Selection, Deployment, Data Collection",Risk due to Model Risk in Transaction Settlement.
c72f14c9-0cef-4c52-b214-d5cc27a31a3c,"Newman, Decker and Young","Mccann, Higgins and Lowery",Data Privacy incident occurred in Risk Assessment process.,Third-Party Risk,86.52,Retail Banking,Corporate Finance,morph integrated content,UBS UK Branch,Internal Fraud,Execution Errors,Trade Booking,Switzerland,APAC,05/2023,N,N,2023-07-02,NFR-2355,Vendor failure,The incident highlighted gaps in Transaction Settlement.,Moderate impact on operations and reputational risk.,Cybersecurity event causing $64M loss.,AI Compliance,Cybersecurity,Outsourcing Risk,"Preprocessing, Deployment, Model Selection",Risk due to Model Risk in Risk Assessment.
58b15abc-3176-4090-8b97-6c5761e1b994,"Conner, Massey and Johnson",Henry-Wilson,Fraud incident occurred in Transaction Settlement process.,Fraud,20.32,Asset Management,Retail Banking,productize dynamic channels,UBS UK Branch,Execution Errors,Compliance Breach,Risk Assessment,USA,EMEA,10/2024,Y,Y,2024-11-16,NFR-3878,Insider threat,The incident highlighted gaps in Client Onboarding.,Minimal impact on operations and reputational risk.,Fraud event causing $10M loss.,AI Governance,Data Privacy,Model Risk,"Evaluation, Model Selection, Data Collection",Risk due to Outsourcing Risk in Transaction Settlement.
05f9094c-a35e-42d3-b0ca-9634b04e27a0,"Hill, Howe and Peters",Jimenez-Nelson,Third-Party Risk incident occurred in Client Onboarding process.,Third-Party Risk,29.86,Corporate Finance,Corporate Finance,utilize clicks-and-mortar web services,UBS Europe SE,Compliance Breach,Internal Fraud,Client Onboarding,USA,EMEA,03/2025,N,Y,2025-05-10,NFR-4332,System failure,The incident highlighted gaps in Risk Assessment.,Minimal impact on operations and reputational risk.,Third-Party Risk event causing $70M loss.,AI Governance,Data Privacy,Outsourcing Risk,"Evaluation, Deployment, Model Selection",Risk due to Outsourcing Risk in Transaction Settlement.
015c1380-be82-4cbc-9a78-1e2a65388f76,"Navarro, Williams and Harrison",Jones PLC,Fraud incident occurred in Risk Assessment process.,Process Failures,32.98,Corporate Finance,Corporate Finance,integrate interactive mindshare,UBS Switzerland,Execution Errors,Internal Fraud,Trade Booking,India,EMEA,07/2023,N,N,2023-08-02,NFR-4026,Process gap,The incident highlighted gaps in Transaction Settlement.,Minimal impact on operations and reputational risk.,Process Failures event causing $76M loss.,AI Compliance,Cybersecurity,Human Error,"Preprocessing, Model Selection, Deployment",Risk due to Model Risk in Transaction Settlement.
2bddfd03-e481-463f-9071-3c75486087f2,Elliott-Martinez,"Harris, Williams and Huffman",Data Privacy incident occurred in Risk Assessment process.,Process Failures,20.02,Corporate Finance,Retail Banking,brand compelling schemas,UBS AG,Internal Fraud,Execution Errors,Trade Booking,Germany,AMERICAS,12/2022,Y,Y,2023-01-02,NFR-3360,Vendor failure,The incident highlighted gaps in Transaction Settlement.,Moderate impact on operations and reputational risk.,Cybersecurity event causing $83M loss.,AI Ops,Process Failures,Outsourcing Risk,"Model Selection, Preprocessing, Evaluation",Risk due to Human Error in Client Onboarding.
1452dda9-3f28-4df6-ae13-3870683f4578,Carter-Norman,"Solis, Roy and Rogers",Third-Party Risk incident occurred in Trade Booking process.,Process Failures,60.04,Corporate Finance,Corporate Finance,redefine mission-critical applications,UBS Switzerland,External Fraud,External Fraud,Risk Assessment,USA,EMEA,08/2024,Y,Y,2024-10-02,NFR-6725,Process gap,The incident highlighted gaps in Transaction Settlement.,Moderate impact on operations and reputational risk.,Cybersecurity event causing $57M loss.,AI Ops,Cybersecurity,Model Risk,"Deployment, Data Collection, Preprocessing",Risk due to Third-Party AI Risk in Transaction Settlement.
f95a5aa9-f39e-481b-a53a-d393c0055a6f,Mitchell-Turner,Kemp-May,Third-Party Risk incident occurred in Risk Assessment process.,Data Privacy,23.88,Retail Banking,Asset Management,productize interactive initiatives,UBS Europe SE,Compliance Breach,Execution Errors,Client Onboarding,Switzerland,APAC,08/2024,N,N,2024-09-06,NFR-6822,System failure,The incident highlighted gaps in Risk Assessment.,Minimal impact on operations and reputational risk.,Third-Party Risk event causing $18M loss.,AI Governance,Third-Party Risk,Outsourcing Risk,"Preprocessing, Evaluation, Model Selection",Risk due to Model Risk in Risk Assessment.
b74f7b89-ded8-4373-92bd-1cdceff973e9,"Smith, Scott and Beard","Brown, Caldwell and Blackburn",Data Privacy incident occurred in Risk Assessment process.,Data Privacy,24.47,Retail Banking,Corporate Finance,streamline out-of-the-box paradigms,UBS Europe SE,Internal Fraud,Compliance Breach,Transaction Settlement,UK,AMERICAS,10/2023,N,N,2023-11-18,NFR-8514,Insider threat,The incident highlighted gaps in Client Onboarding.,Moderate impact on operations and reputational risk.,Data Privacy event causing $12M loss.,AI Governance,Data Privacy,Model Risk,"Deployment, Evaluation, Data Collection",Risk due to Automation Risk in Client Onboarding.
c3ca52eb-a19c-42f8-b96b-b560d401b785,"Smith, Reyes and Park","Arellano, Hughes and Garcia",Data Privacy incident occurred in Transaction Settlement process.,Cybersecurity,57.91,Asset Management,Asset Management,syndicate leading-edge e-business,UBS AG,Compliance Breach,Compliance Breach,Transaction Settlement,India,APAC,03/2025,Y,Y,2025-04-25,NFR-3091,Vendor failure,The incident highlighted gaps in Risk Assessment.,Minimal impact on operations and reputational risk.,Process Failures event causing $33M loss.,AI Compliance,Third-Party Risk,Outsourcing Risk,"Preprocessing, Model Selection, Data Collection",Risk due to Outsourcing Risk in Transaction Settlement.
495231d5-3398-4796-bac6-fd155f5f90cc,Riley-Kennedy,"Powell, Watkins and Wright",Fraud incident occurred in Transaction Settlement process.,Cybersecurity,40.99,Corporate Finance,Asset Management,implement distributed initiatives,UBS UK Branch,External Fraud,Compliance Breach,Trade Booking,Germany,AMERICAS,02/2024,N,N,2024-03-27,NFR-4144,Process gap,The incident highlighted gaps in Trade Booking.,Severe impact on operations and reputational risk.,Process Failures event causing $17M loss.,AI Ops,Data Privacy,Automation Risk,"Evaluation, Model Selection, Deployment",Risk due to Human Error in Risk Assessment.
1f67072f-578d-4184-b517-a5ea4d034201,Adams Ltd,"Duncan, Salinas and Prince",Process Failures incident occurred in Risk Assessment process.,Fraud,73.37,Wealth Management,Wealth Management,reinvent user-centric initiatives,UBS Switzerland,External Fraud,Compliance Breach,Risk Assessment,USA,EMEA,07/2024,Y,N,2024-08-14,NFR-2867,Process gap,The incident highlighted gaps in Transaction Settlement.,Moderate impact on operations and reputational risk.,Fraud event causing $58M loss.,AI Compliance,Third-Party Risk,Automation Risk,"Deployment, Model Selection, Evaluation",Risk due to Outsourcing Risk in Client Onboarding.
2e5a4640-d4c6-456c-8dc6-c2f6c4dc2c73,Marquez-Hunter,Guerrero LLC,Fraud incident occurred in Risk Assessment process.,Process Failures,42.68,Asset Management,Corporate Finance,brand ubiquitous content,UBS AG,Internal Fraud,External Fraud,Trade Booking,Switzerland,APAC,11/2024,N,N,2025-01-09,NFR-5420,Insider threat,The incident highlighted gaps in Client Onboarding.,Severe impact on operations and reputational risk.,Process Failures event causing $84M loss.,AI Compliance,Cybersecurity,Human Error,"Data Collection, Evaluation, Model Selection",Risk due to Human Error in Risk Assessment.
c9db7d11-c84b-4bbb-96fa-771bb8a48cf3,"Vaughn, Torres and Rios",Schaefer Group,Process Failures incident occurred in Risk Assessment process.,Fraud,76.17,Retail Banking,Wealth Management,incentivize cross-media supply-chains,UBS AG,Execution Errors,Execution Errors,Transaction Settlement,India,APAC,01/2025,Y,Y,2025-02-09,NFR-5452,Vendor failure,The incident highlighted gaps in Transaction Settlement.,Minimal impact on operations and reputational risk.,Process Failures event causing $81M loss.,AI Ops,Third-Party Risk,Human Error,"Model Selection, Deployment, Data Collection",Risk due to Third-Party AI Risk in Risk Assessment.
2a6a8735-6ded-4131-b848-330a72d25894,"Gordon, Morgan and Anderson",Willis Ltd,Process Failures incident occurred in Risk Assessment process.,Process Failures,0.71,Wealth Management,Wealth Management,iterate clicks-and-mortar e-markets,UBS UK Branch,Compliance Breach,Execution Errors,Client Onboarding,Switzerland,AMERICAS,09/2022,N,Y,2022-10-08,NFR-2057,Insider threat,The incident highlighted gaps in Client Onboarding.,Minimal impact on operations and reputational risk.,Process Failures event causing $84M loss.,AI Ops,Process Failures,Outsourcing Risk,"Evaluation, Model Selection, Data Collection",Risk due to Third-Party AI Risk in Risk Assessment.
069f072e-ffb0-4b49-a8f5-92a8fbffa0ad,Hall-Martin,Bauer Ltd,Data Privacy incident occurred in Client Onboarding process.,Cybersecurity,66.93,Corporate Finance,Corporate Finance,engage scalable initiatives,UBS Switzerland,Execution Errors,Execution Errors,Client Onboarding,Singapore,EMEA,03/2023,N,N,2023-04-30,NFR-6753,Process gap,The incident highlighted gaps in Trade Booking.,Severe impact on operations and reputational risk.,Data Privacy event causing $37M loss.,AI Compliance,Third-Party Risk,Human Error,"Model Selection, Deployment, Evaluation",Risk due to Human Error in Trade Booking.
4f4a5ea4-ea39-4403-b200-1f0a6d7d3a6a,"Estrada, Chandler and Collins",Blair-Sandoval,Third-Party Risk incident occurred in Client Onboarding process.,Data Privacy,33.36,Corporate Finance,Wealth Management,visualize one-to-one metrics,UBS UK Branch,External Fraud,Compliance Breach,Transaction Settlement,USA,EMEA,01/2025,Y,N,2025-03-02,NFR-6050,Insider threat,The incident highlighted gaps in Risk Assessment.,Moderate impact on operations and reputational risk.,Cybersecurity event causing $3M loss.,AI Ops,Process Failures,Automation Risk,"Model Selection, Preprocessing, Evaluation",Risk due to Model Risk in Transaction Settlement.
63427285-2e77-438b-9472-9dcc3e905b48,Leon-Evans,Huff-Waters,Cybersecurity incident occurred in Trade Booking process.,Cybersecurity,17.1,Retail Banking,Corporate Finance,transition 24/365 synergies,UBS Switzerland,Compliance Breach,External Fraud,Client Onboarding,Germany,EMEA,08/2022,Y,N,2022-08-26,NFR-5422,Insider threat,The incident highlighted gaps in Risk Assessment.,Severe impact on operations and reputational risk.,Fraud event causing $26M loss.,AI Governance,Third-Party Risk,Third-Party AI Risk,"Deployment, Evaluation, Data Collection",Risk due to Third-Party AI Risk in Client Onboarding.
2c742b9b-0b7e-45fc-8f4c-b98741ec6afe,Mitchell-Bryant,"Higgins, Romero and Rodriguez",Process Failures incident occurred in Risk Assessment process.,Fraud,92.58,Asset Management,Corporate Finance,iterate 24/7 systems,UBS Switzerland,Execution Errors,External Fraud,Risk Assessment,UK,EMEA,09/2023,Y,Y,2023-10-24,NFR-4657,Vendor failure,The incident highlighted gaps in Client Onboarding.,Minimal impact on operations and reputational risk.,Data Privacy event causing $40M loss.,AI Governance,Cybersecurity,Third-Party AI Risk,"Evaluation, Deployment, Data Collection",Risk due to Third-Party AI Risk in Client Onboarding.
83b15ffd-9723-4157-9f84-5a685a208383,"White, Wilson and Mccann",Trujillo PLC,Fraud incident occurred in Client Onboarding process.,Fraud,79.58,Wealth Management,Corporate Finance,whiteboard sticky eyeballs,UBS UK Branch,Execution Errors,Internal Fraud,Client Onboarding,Germany,APAC,01/2023,Y,Y,2023-02-13,NFR-5198,Process gap,The incident highlighted gaps in Client Onboarding.,Minimal impact on operations and reputational risk.,Data Privacy event causing $37M loss.,AI Ops,Cybersecurity,Automation Risk,"Data Collection, Preprocessing, Deployment",Risk due to Human Error in Risk Assessment.
42f8f520-b3de-4ed5-9344-f8629e1109bb,"Barton, Noble and Cunningham",Wright Inc,Process Failures incident occurred in Transaction Settlement process.,Process Failures,21.82,Corporate Finance,Wealth Management,enhance one-to-one schemas,UBS Europe SE,Execution Errors,Compliance Breach,Client Onboarding,USA,EMEA,04/2025,Y,Y,2025-05-19,NFR-6427,Vendor failure,The incident highlighted gaps in Client Onboarding.,Moderate impact on operations and reputational risk.,Fraud event causing $77M loss.,AI Ops,Process Failures,Third-Party AI Risk,"Model Selection, Deployment, Evaluation",Risk due to Third-Party AI Risk in Risk Assessment.
